,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как студенты называют задолженность по несданному экзамену?,хвост,рог,вымя,копыто
1,Что отличает льва на гербе Чехии?,Раздвоенный хвост,Золотая грива,Две головы,Отсутствие когтей
2,"Кто написал ""Ленинградскую симфонию""?",Дмитрий Шостакович,Арам Хачатурян,Николай Мясковский,Сергей Прокофьев
3,"Кем по профессии была Весна в песне группы ""ДДТ""?",Актриса,Балерина,Ткачиха,Кружевница
4,Какая пустыня считается самой древней в мире? ,Намиб,Сахара,Гоби,Атакама
5,Какая из этих пустынь имеет самую большую площадь?,Гоби,Каракумы,Кызылкум,Такла-Макан
6,Каким было настоящее имя американского иллюзиониста Гарри Гудини?,Эрик Вайс,Крис Энджел,Дэвид Сет Коткин,Дай Вернон
7,Какой знаток интеллектуального телеклуба «Что? Где? Когда?» был удостоен первого учреждённого в игре приза — «Знака совы»?,Александр Бялко,Нурали Латыпов,Александр Друзь,Никита Шангин
8,В какой стране была зарегистрирована наиболее высокая инфляция?,Венгрия 1945-46 гг.,Югославия 1990-х гг.,Греция 1941-46 гг.,Германия 1921-23 гг.
9,Какая французская певица первой исполнила партию Джульетты Капулетти в опере Шарля Гуно «Ромео и Джульетта»?,Мари Каролина Миолан-Карвальо,Элеонора Раген-Дюкло,Селестина Галли-Марье,Эмма Кальве де Рокер
