,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется духовой музыкальный инструмент?,Корнет,Есаул,Поручик,Ротмистр
1,"Какое из этих животных, подобно бобру, строит домики-хатки?",Ондатра,Песец,Горностай,Тушканчик
2,С какого космодрома стартовал первый в мире космонавт?,Байконур,Плесецк,Куру,Капустин Яр
3,Какую песню исполняла на прослушивании героиня фильма «Приходите завтра»?,«Вдоль по Питерской»,«Калинка»,«Коробейники»,«Степь да степь кругом»
4,Какой дворец является резиденцией Президента РФ в Санкт-Петербурге?,Константиновский,Таврический,Зимний,Михайловский
5,Какому персонажу пьесы «На дне» принадлежит фраза «Человек! Это — великолепно! Это звучит… гордо!»?,Сатину,Пеплу,Барону,Актёру
6,"Что, по современным данным, находится в центре нашей Галактики?",Черная дыра,Белый карлик,Пульсар,Квазар
7,Как называется разменная монета Египта?,пиастр,дукат,реал,цент
8,"Что представляет собой «нимб», если перевести это слово с латыни?",облако,сияние,круг,свет
9,Какая ветвь философии включает в себя изучение этики и эстетики?,Аксиология,Экзистенциализм,Эпистемология,Метафизика
