,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какого коня купает мальчик на картине Петрова-Водкина?,красного,пегого,стального,в пальто
1,Что в анатомии не относят к туловищу?,Голову,Хребет,Позвоночник,Грудь
2,Чему равен корень четвёртой степени из 625?,5,15,25,35
3,Какой закон описывается формулой F=ma?,Второй закон Ньютона,Первый закон Ньютона,Третий закон Ньютона,Четвёртый закон Ньютона
4,"Чем, кроме пятака серебром, два генерала отблагодарили мужика М. Е. Салтыкова-Щедрина?",Рюмкой водки,Пудом золота,Тулупом,Пирожком
5,Какой по типу химической реакцией является горение?,окисления,восстановления,замещения,обмена
6,О чем просил барина лакей Видоплясов в своих «воплях» в произведении Достоевского «Село Степанчиково и его обитатели»?,Сменить ему фамилию,Издать его стихи,Обучить его французскому языку,Купить ему лакированные сапожки
7,"Кто изобрел музыкальный строй, интервалы которого до сих пор используют музыкальные теоретики?",Пифагор,Аристотель,Евклид,Платон
8,Какой военной профессией владели президент Израиля Эзер Вейцман и президент Египта Хосни Мубарак?,Летчик,Танкист,Моряк,Артиллерист
9,В какой сказке Ханса Кристиана Андерсена  рассказывалась сказка про Клумпе-Думпе?,"""Ель""","""Старый уличный фонарь""","""Старый дом""","""Аисты"""
