,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Чему равна сумма углов треугольника?,180°,360°,45°,90°
1,"Какое сооружение упоминается в названии романа, мюзикла и балета?",Собор Парижской Богоматери,Великая Китайская стена,Рейхстаг,Тауэрский мост
2,От какого имени уменьшительное - Джек?,Джон,Джеймс,Джозеф,Джереми
3,Какой древнегреческий бог соответствует индуистскому божеству Кама?,Эрос,Дионисий,Арес,Гефест
4,Кто из политических деятелей не был инициатором ввода войск в Чехословакию в 1968 году?,Георге Георгиу-Деж,Вальтер Ульбрихт,Владислав Гомулка,Тодор Живков
5,Как в карточной игре называется недобор нужного числа взяток?,Ремиз,Ренонс,Мирандоль,Сюркуп
6,"Какое из подразделений, составлявших римский легион, было самым большим?",Когорта,Ауксилия,Центурия,Манипула
7,В 1932 году поэт Александр Кочетков пишет пронзительные стихи под впечатлением от спасения в связи с возможной гибелью на поезде. В каком фильме они прозвучали?,"«Ирония судьбы, или С легким паром!»",«Служебный роман»,«Дорогая Елена Сергеевна»,«Забытая мелодия для флейты»
8,"Как в Древней Греции называлось лицо, насильственно захватившее власть?",Тиран,Деспот,Узурпатор,Архонт
9,Какое место заняла Россия в общем медальном зачёте на Зимних Олимпийских играх 2010 года в Ванкувере?,11,12,10,13
