,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая из современных российских монет имеет самый большой диаметр?,пять рублей,один рубль,два рубля,десять рублей
1,"Что не является одним из значений слова ""бычок""?",Один из снарядов в спортивной гимнастике,Молодой самец парнокопытных,Обозначение окурка,Небольшая промысловая рыба
2,Какой из этих специалистов изучает насекомых?,Энтомолог,Орнитолог,Ихтиолог,Кинолог
3,Где функция тангенса имеет точки разрыва?,90°,180°,45°,0°
4,Какой автомобиль есть в модельном ряду Audi?,TT,ZZ,QQ,SS
5,"Какой композитор написал музыку к балетам: «Анна Каренина», «Чайка», «Дама с собачкой»?",Р. Щедрин,М. Дунаевский,Г. Свиридов,А. Шнитке
6,Вблизи какого города не проводились боевые действия во время Крымской войны?,Ставрополь,Петропавловск-Камчатский,Одесса,Синоп
7,К какому семейству относится животное аргали?,полорогие,оленевые,кабарговые,жирафовые
8,К какой автокефальной церкви относится православная Шведская и Скандинавская митрополия?,Константинопольская,Сербская,Русская,Иерусалимская
9,Какой из народов не относится к коренным народам Сибири?,Вепсы,Долганы,Сойоты,Шорцы
