,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как на Руси иногда в шутку называли свинью?,хавронья,дуэнья,ботвинья,мантилья
1,Какой художник стал соавтором картины Андреа Верроккьо «Крещение Христа»?,Леонардо да Винчи,Сандро Боттичелли,Пьетро Перуджино,Лоренцо ди Креди
2,Какой сок используется при изготовлении чурчхелы?,Виноградный,Томатный,Яблочный,Апельсиновый
3,Какой «смешарик» разговаривает с немецким акцентом?,Пин,Лосяш,Нюша,Карыч
4,Какая крупнейшая компьютерная компания в 1981 году представила миру свой персональный компьютер? ,IBM,Dell,DEC,Apple
5,"Кому принадлежат слова: «Тот, кто осмеливается  считать себя судьёй в области истины  и знания, будет повержен смехом богов»?",Альберту Эйнштейну,Марку Туллию Цицерону,Альберу Камю,Луцию Аннею Сенеке младшему
6,Какому иудейскому царю принадлежит афоризм: «Все суета сует. Все тщета и ловля ветра»?,Соломон,Авессалом,Саул,Самсон
7,В каком из этих индийских городов численность населения меньше?,Калькутта,Бангалор,Мумбаи,Дели
8,"В каком европейском городе в апреле 1919 года была провозглашена советская республика, просуществовавшая менее двух недель?",Лимерик,Тарнобжег,Фиуме,Лабин
9,"Кто возглавлял произошедший в 1863 году в Императорской Академии художеств ""бунт четырнадцати""?",И. Н. Крамской,А. И. Морозов,Н. С. Шустов,К. Е. Маковский
