,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой балет есть у А. Хачатуряна?,"""Спартак""","""Локомотив""","""Анжи""","""Сатурн"""
1,Сколько педалей у автомобиля с автоматической коробкой передач?,две,три,четыре,ни одной
2,Какая фирма использует слоган «Изменим жизнь к лучшему»?,Philips,Siemens,Газпром,Ardo
3,С какой музыкальной группой неразрывно связано имя Мика Джаггера?,"""Роллинг Стоунз""","""Депеш Мод""","""Пинк Флойд""","""Куин"""
4,"В каком виде легкой атлетики на Олимпиаде-2000 россияне победили и среди мужчин, и среди женщин?",Прыжки в высоту,Тройной прыжок,Прыжки в длину,Прыжки с шестом
5,В каком городе 30.11.1872 состоялся первый в мире международный футбольный матч (встречались сборные Англии и Шотландии)?,Глазго,Эдинбург,Ньюкасл,Манчестер
6,В каком фильме Ингмара Бергмана главный герой играет в шахматы со Смертью?,«Седьмая печать»,«Лицом к лицу»,«Молчание»,«Стыд»
7,Какое из этих названий не относится к фрукту киви?,Бегония королевская,Китайский крыжовник,Обезьяний персик,Актинидия деликатесная
8,Какое произведение У. Фолкнера не входит в трилогию о Сноупсах?,«Святилище»,«Деревушка»,«Особняк»,«Город»
9,К какой категории узлов относится «Кровавый узел»?,Соединяющие,Декоративные,Быстроразвязывающиеся,Затягивающиеся
