,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется косметическое лечение волос, кожи и ногтей?",Косметология,Космология,Космогония,Космография
1,Что антивирусная программа предлагает сделать с заражённым файлом?,Вылечить,Отправить знакомому,Написать на него кляузу,Прописать лекарство
2,Какая рыба является самым крупным пресноводным хищником?,Сом,Щука,Судак,Угорь
3,По мотивам какого произведения Конан Дойла снят телефильм «Сокровища Агры»?,«Знак четырёх»,«Голубой карбункул»,«Серебряный»,«Пять зёрнышек апельсина»
4,Сколько женщин участвовало в I зимней олимпиаде?,11,0,86,48
5,Футбольные клубы какой страны чаще становились победителями Кубка Либертадорес?,Аргентина,Бразилия,Колумбия,Уругвай
6,Какое из великих китайских изобретений было сделано раньше?,Шелк,Фарфор,Бумага,Порох
7,Какой штат в Австралии самый большой по площади?,Западная Австралия,Южная Австралия,Виктория,Квинсленд
8,Какую российскую награду получил Наполеон в 1807 году?,Орден Святого Андрея Первозванного,Орден Святого Александра Невского,Орден Святой Анны,Орден Святого Владимира
9,Как изначально называлась обувная компания Nike?,Blue Ribbon Sports,Winners Circle Sports,Trophy Sports,Gold Medal Sports
