,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется небольшая лёгкая соната?,Сонатина,Сонателла,Сонатиккола,Соналлина
1,"Кто исполнил главную роль в фильме ""Люди и манекены""?",Аркадий Райкин,Михаил Задорнов,Юрий Никулин,Лев Дуров
2,Кто из этих режиссеров снял фильм «Смерть в Венеции»?,Лукино Висконти,Эмир Кустурица,Альфред Хичкок,Вуди Аллен
3,Какой агент советской разведки родился 1 января 1912 года в Индии?,Ким Филби,Кристофер Бойс,Рихард Зорге,Энтони Блант
4,"Что из перечисленного не является видом наказаний, предусмотренных уголовным кодексом РФ?",Штрафные работы,Принудительные работы,Исправительные работы,Обязательные работы
5,Какое самое большое числительное встречается в названиях романов Ж. Верна?,500 000 000,9 672,1 000 000,20 000
6,Трехкратной чемпионкой мира в одиночном разряде какого вида спорта является россиянка Анастасия Добромыслова?,Дартс,Снукер,Боулинг,Гольф
7,"Что дала Ирен Нортон, урождённая Адлер, Шерлоку Холмсу за то, что он стал свидетелем на её бракосочетании?",Монету,Букет цветов,Платочек,Перчатку
8,Кто из двенадцати апостолов умер собственной смертью в глубокой старости?,Иоанн,Матфей,Варфоломей,Иаков
9,В акватории какого древнего города в 2000 г. под водой было обнаружено самое большое кладбище античных судов за всю историю археологии (свыше 60 кораблей)?,Гераклион (Египет),Навпакт (Греция),Кизик (Турция),Тиндарис (Италия)
