,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каком городе родился А. П. Чехов?,Таганрог,Ростов-на-Дону,Белая Калитва,Москва
1,Кто помог Герде найти Кая в сказке Андерсена?,олень,пёс,конь,кот
2,Какой реквизит обычно не запрашивается при электронном платеже по кредитной карте?,название банка,номер карты,срок действия карты,фамилия владельца
3,Как звали отца Александра Македонского?,Филипп,Ксенофонт,Александр,Фемистокл
4,"Как французы называют человека, которого мы назвали бы обжорой?",Гурман,Гурмэ,Кулинар,Сомелье
5,Какой двигатель был на первом самолёте братьев Райт?,Бензиновый,Дизельный,Электрический,Паровой
6,Какой город был столицей Оранжевого Свободного Государства?,Блумфонтейн,Йоханнесбург,Свеллендам,Претория
7,Какой из перечисленных фактов о необычном референдуме 1863 года в Греции — неправда?,Голосовали с 4-х лет,Победитель набрал 6 голосов,Не было имён в бюллетенях,Избирался монарх
8,Какое из этих государств находится у побережья Африки?,Сан-Томе и Принсипи,Сент-Китс и Невис,Сент-Винсент и Гренадины,Антигуа и Барбуда
9,"Какое слово пропущено в строках стихотворения Арсения Тарковского: «...И я из тех, кто выбирает ..., когда идёт бессмертье косяком»?",Сети,Время,Славу,Счастье
