,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой математик вывел формулу бинома, названного впоследствии его именем?",И. Ньютон,Н. И. Лобачевский,Архимед,С. В. Ковалевская
1,Какой предмет входит в состав бильярдного инвентаря?,Треугольник,Круг,Квадрат,Шестиугольник
2,"Кем является Карфакс, герой цикла Александра Волкова о Волшебной стране?",Орлом,Павлином,Волком,Вороном
3,Какой актёр никогда НЕ играл роль Бэтмена?,Джек Николсон,Майкл Киттон,Вэл Килмер,Джордж Клуни
4,Как называется столица Вануату?,Порт-Вила,Апиа,Байрики,Маджуро
5,"В каком из перечисленных регионов России есть географические названия, начинающиеся на «Ы»?",Республика Саха,Саратовская область,Астраханская область,Мурманская область
6,Как звали мать мифологического Минотавра?,Пасифая,Европа,Персефона,Эриния
7,"Шарик какого цвета хотел подарить на день рождения ослику Иа-Иа поросёнок Пятачок, персонаж книги А. А. Милна в пересказе Б. Заходера?",Красного,Жёлтого,Синего,Фиолетового
8,"Какой государственный пост занимал Альберт Гюдмюндссон, первый исландский профессиональный футболист, после окончания футбольной карьеры?",Министр финансов,Министр спорта,Премьер-министр,Председатель альтинга
9,"Один из финальных эпизодов какого фильма совпадает с сюжетом стихотворения казачьего поэта Николая Туроверова ""Крым""?","""Служили два товарища""","""Дни Турбиных""","""Бег""","""Новые приключения неуловимых"""
