,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что устраивали средневековые рыцари для выявления лучшего из лучших?,турнир,викторину,спартакиаду,конкурс красоты
1,Кто традиционно считается изобретателем радио в России?,Александр Попов,Исаак Ньютон,Александр Грейам Белл,Карл Бенц
2,"Сколько свечей было в торте, который съел Карлсон на дне рождения Малыша?",8,9,6,7
3,Какое из этих произведений не принадлежит известному французскому писателю Эжену Сю?,"""Черный тюльпан""","""Парижские тайны""","""Вечный жид""","""Паула Монти"""
4,"Кто из великих князей получил прозвище ""Калита""?",Иван I,Иван II,Иван III,Иван IV
5,Видом чего является любимая пушкинским Балдой полба?,Пшеницы,Проса,Овса,Ячменя
6,Какая рок-группа исполняет композицию: «Железный человек»?,Black Sabbath,Deep Purple,Nazareth,Led Zeppelin
7,Какой из этих футбольных клубов бразильский?,«Гремио»,«Ривер Плэйт»,«Олимпия»,«Пеньяроль»
8,"Как назывался гладиатор, вооруженный лассо, коротким копьём и кинжалом?",Лаквеарий,Секутор,Эсседарий,Мирмиллон
9,Какой из этих витаминов относится к жирорастворимым?,Токоферол,Пиридоксин,Никотинамид,Биотин
