,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как в русских сказках именовали медведя?,Михаил Потапыч,Борис Николаевич,Михаил Петрович,Михаил Сергеевич
1,"Каким русским словом называют латинский ""экзорцизм""?",Отчитка,Отговорка,Отписка,Отпевка
2,С каким устройством можно сравнить рубиновые звёзды московского Кремля?,Флюгер,Пропеллер,Динамо-машина,Компас
3,Какой элемент можно исполнить в фигурном катании?,Параграф,Глава,Том,Абзац
4,"Как звали царя, трое сыновей которого тоже стали русскими царями?",Алексей,Михаил,Фёдор,Пётр
5,Каким из этих государств правил князь Ренье III?,Монако,Андорра,Бельгия,Люксембург
6,Какой фильм не снимал Луи Деллюк?,"""Испанский праздник""","""Лихорадка""","""Женщина ниоткуда""","""Молчание"""
7,Чему равна британская торговая мера веса в одну четверть (короткий квартер)?,11.34 кг,28.35 г,453.59 г,1.77 г
8,Под каким английским замком в конце ХХ века были обнаружены значительные запасы нефти?,Виндзор,Бриджуотер,Ньюбери,Шеффилд
9,Какой из этих мастеров пера умер от туберкулеза?,Франц Кафка,Генрик Ибсен,Редьярд Киплинг,Шарль Бодлер
