,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой район Москвы расположен в Северном Административном Округе?,Сокол,Фазан,Орел,Петух
1,В каком фильме В.Высоцкий сыграл роль альпиниста?,"""Вертикаль""","""Скалолаз""","""Горец""","""Восхождение"""
2,"Кто и кому из героев гоголевских произведений признается: «Отчизна есть то, что ищет душа наша, что милее для нее всего. Отчизна моя – ты»?",Андрий – панночке,Хлестаков – Марье Антоновне,Вакула – Оксане,Тарас Бульба – Запорожской сечи
3,Какая кличка произошла от испанского слова «кляча»?,Росинант,Инцитатус,Боливар,Буцефал
4,От какого народа европейцы переняли сельскохозяйственную культуру картофеля?,Инки,Ацтеки,Ольмеки,Майя
5,Кто в 24 веке до н. э. объединил под своей властью Аккад и Шумер?,Саргон,Урукагина,Лугальзаггеси,Эаннатум
6,Какая мера объема жидкости больше?,Полуштоф,Пинта американская,Пол-литра,Пинта английская
7,Что не смогли бы сделать современники Юлия Цезаря?,Присутствовать на Колизее,Проехать по Аппиевой дороге,Пользоваться водой акведука,Отдохнуть в термах
8,"В процессе написания какого произведения А. С. Пушкин похвалил самого себя: ""Ай да Пушкин! Ай да сукин сын!""?","""Борис Годунов""","""Капитанская дочка""","""Евгений Онегин""","""Руслан и Людмила"""
9,"Чем было украшено навершие рукоятки шашки, Почётного революционного оружия, которым был награждён Маршал Советского Союза С. М. Будённый? ",Портретом Карла Маркса,Гербом РСФСР,Орденом Красного Знамени,Портретом М. И. Калинина
