,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая из этих птиц иногда делит с человеком одну крышу?,Аист,Лебедь,Цапля,Журавль
1,Какой русский музыкальный инструмент родственен финскому кантеле?,Гусли,Гудок,Рожок,Домра
2,Кто из этих советских поэтов создал образ солдата Василия Теркина?,Ал. Твардовский,Константин Симонов,Александр Сурков,Андрей Вознесенский
3,Какая птица является символом Новой Зеландии?,Киви,Казуар,Эму,Жако
4,"Кто, будучи в звании капитана, 8 сентября 1969 получил звание полковника и был назначен верховным главнокомандующим вооруженными силами страны?",Муаммар Каддафи,Фидель Кастро,Саддам Хусейн,Хафез Асад
5,В каком порту д&#39;Артаньян ступил на английскую землю?,Дувр,Гуль,Плимут,Брайтон
6,Кто в 1949 году стал первым канцлером ФРГ?,Аденауэр,Эрхард,Шмидт,Брандт
7,Какой температуры (в соответствующих градусах) не может быть в принципе?,-250 по Реомюру,-250 по Цельсию,-250 по Фаренгейту,250 по Кельвину
8,Какими цветами представлен флаг Святого Давида (национальный символ Уэльса)?,Черный и золотой,Алый и белый,Белый и пурпурный,Зеленый и золотой
9,Что делала одна из Мойр (греческих богинь судьбы) - Клото?,Пряла нить жизни,Распределяла судьбы,Перерезала нить жизни,Связывала разные нити жизней
