,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Из чего изготавливают медицинский бинт?,Хлопок,Шелк,Синтетика,Шерсть
1,"Каких диких животных, по мнению донны Розы из фильма ""Здравствуйте, я ваша тетя!"", очень много в лесах Бразилии?",Обезьян,Анаконд,Броненосцев,Попугаев
2,"Где производятся пистолеты марки ""Беретта""?",Италия,Бельгия,Германия,Швейцария
3,"Какое из этих произведений Михаила Булгакова начинается словами «Однажды весной, в час небывало жаркого заката, в Москве, на Патриарших прудах, появились два гражданина»?",«Мастер и Маргарита»,«Багровый остров»,«Театральный роман»,«Собачье сердце»
4,"Какой предмет искусства, изображающий Екатерину II, получил А. С. Пушкин в приданое за Н. Гончаровой?",Бронзовую статую,Портрет,Мраморный бюст,Восковую фигуру
5,Какое из этих насекомых относится к отряду двукрылых?,Комар,Мотылек,Жужелица,Шершень
6,Какая песня из х/ф «Служебный роман» написана на стихотворение Э. Рязанова?,«У природы нет плохой погоды…»,«В моей душе покоя нет…»,«Облетают последние маки…»,«Нас в набитых трамваях болтает…»
7,"Как называлась губерния, с центром в городе Красноярске, учреждённая по приказу Александра I в 1822 году?",Енисейская,Курляндская,Екатеринославская,Красноярская
8,Какое из этих морей больше по площади?,Коралловое,Южно-Китайское,Уэдделла,Аравийское
9,"Кто из этих спортсменок стал самой юной биатлонисткой, набравшей очки на Кубке мира?",Йингчао Конг,Жюстин Бреза,Ульяна Денисова,Ефа Тофалви
