,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто в своей профессии не использует термин ""нота""?",Столяр,Дипломат,Парфюмер,Музыкант
1,"Государство, которому принадлежит южный берег Каспийского моря.",Иран,Грузия,Турция,Греция
2,Как называется фильм с участием Николая Караченцова?,«Ловушка для одинокого мужчины»,«Псиxоз»,«Западня»,"«Урри, Урри!»"
3,В каком году была запущена первая очередь петербургского метрополитена?,1955,1966,1988,1977
4,"Какое из этих утверждений о ядре Земли соответствует истине, согласно современным данным?","Внутренняя часть твердая, внешняя — жидкая","Внутренняя часть гелеобразная, внешняя — жидкая",Все ядро в жидком состоянии,"Внутренняя часть жидкая, внешняя — твёрдая"
5,В какой стране официально существует должность под названием «вождь»?,Россия,Китай,Северная Корея,Перу
6,"В какой стране в 2004 году вышел триллер, основанный на реальных событиях — зверствах кровавого маньяка Андрея Чикатило в СССР?",Италия,Великобритания,КНДР,США
7,Какое русловое водохранилище считается крупнейшим в мире по площади?,Вольта,Братское,Тартар,Насер
8,"Кто является основоположником боевого искусства ""бартитсу""?",Эдвард Бартон-Райт,Дзигоро Кано,Артур Конан Дойль,Хисамори Такэноути
9,"Кто из этих индейских вождей был последним из генералов Конфедеративных Штатов Америки, капитулировавших во время гражданской войны Севера и Юга?",Стенд Уэйти,Уильям Уизерфорд,Джон Росс,Джордж Гесс
