,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое имя получил робот — персонаж фантастических повестей Е. С. Велтистова?,Электроник,Фотоник,Нейтроник,Позитроник
1,Как называется эскалатор без ступенек?,Траволатор,Трактатор,Травокорт,Травиан
2,Кто из музыкантов «The Beatles» вошел в состав группы последним?,Ринго Старр,Джон Леннон,Пол Маккартни,Джордж Харрисон
3,"Перу какого из этих французов принадлежит роман: ""Девяносто третий год""?",В. Гюго,Э. Золя,А. Дюма-сын,О. де Бальзак
4,"Кто разместил на рекламном щите в центре Лондона надпись «Представьте, что все живут в мире»?",Йоко Оно,Стелла Маккартни,принцесса Диана,Джоан Роулинг
5,Что находится в желудочках головного мозга?,Ликвор,Белое вещество,Лимфа,Серое вещество
6,"Какой ученый на вопрос «А есть ли у вас записная книжка?» ответил: «По-настоящему великие мысли приходят в голову так редко, что их нетрудно и запомнить»?",Эйнштейн,Бор,Резерфорд,Планк
7,Сколько игроков входит в состав команды в британском бейсболе?,11,8,9,10
8,Полуостров имени какого композитора находится в море Беллинсгаузена?,Бетховена,Гайдна,Баха,Чайковского
9,"Во что одет офицер, носящий ""ядерный чемоданчик"" президента РФ?",В форму офицера ВМФ,В форму офицера ВВС,В форму офицера ВДВ,В штатское
