,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что НЕ предназначено для содержания животных?,атриум,террариум,аквариум,океанариум
1,Какой цвет преобладал на советской пятирублёвой купюре образца 1961 года?,синий,красный,чёрный,зелёный
2,Как называется вид яблони с мелкими плодами?,Китайка,Корейка,Филиппинка,Индианка
3,Какой напиток входит в коктейль «Свободная Куба»?,ром,виски,бренди,водка
4,Какой из этих химических элементов НЕ газ?,бром,азот,фтор,хлор
5,Какая гора является высшей точкой Швейцарии?,Дюфур,Юнгфрау,Алечхорн,Маттерхорн
6,Сколько братьев было у оловянного солдатика в сказке Г.Х.Андерсена?,24,6,3,12
7,"Какое количество административных единиц (штат, территория) входит в состав Австралии?",8,4,6,5
8,Двигатель какой фирмы стоит на болидах Формулы-1 команды «Force India» 2015 года?,Мерседес,Хонда,Рено,Феррари
9,Кто из этих художников относится к Севильской школе?,Франсиско Пачеко,Бартоломео Кардуччи,Родриго де Вильяндрандо,Хусепе Мартинес
