,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой корень математик извлекает на работе?,Квадратный,Круглый,Продолговатый,Ветвистый
1,Какое казачье воинское звание самое младшее?,Урядник,Сотник,Хорунжий,Есаул
2,"Какая шахматная фигура ходит на любое число полей по вертикали, горизонтали или диагонали?",Ферзь,Король,Ладья,Пешка
3,Где расположен город Лондондерри?,В Северной Ирландии,В Новой Зеландии,В Уэльсе,В Шотландии
4,Какому животному по инициативе Клода Бернара в Парижском университете поставили памятник?,Лягушка,Мышь,Крыса,Хомяк
5,В каком городе Литвы находится музей чертей?,Каунас,Вирбалис,Дукштас,Висагинас
6,Сколько всего было Пунических войн между Римом и Карфагеном?,3,4,2,5
7,"Как в Великобритании называется муж царствующей королевы, сам не являющийся монархом?",Консорт,Кронпринц,Регент,Принц-бастард
8,Какое вещество образуется на катоде при электролизе водного раствора хлорида натрия?,Водород,Натрий,Хлор,Кислород
9,"Кто сказал: «В раю мне будет очень скучно, а ад я видел на земле»?",Саша Чёрный,Максимилиан Волошин,Аполлон Григорьев,Иван Бунин
