,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как фамилия американского режиссёра, снявшего фильмы ""Спартак"" и ""Лолита""?",Кубрик,Камбуз,Рубка,Трюм
1,В какую страну мечтал попасть Остап Бендер?,Бразилия,Австралия,Аргентина,США
2,Какой монетой пытался расплатиться в трамвае Бегемот?,Гривенником,Полтинником,Пятаком,Алтынником
3,"Какую продолжительность рабочего дня требовали установить рабочие Чикаго, бастовавшие в 1886 году?",8 часов,6 часов,12 часов,10 часов
4,На какой украинской купюре изображена Леся Украинка? ,200 гривен,500 гривен,100 гривен,2 гривны
5,"Представитель какой профессии в послереволюционной России назывался ""шкрабом""?",Учитель,Сторож,Полотер,Посудомойка
6,"Какое название носил крупнейший дирижабль, построенный в Российской Империи? ",«Гигант»,«Исполин»,«Громада»,«Великан»
7,Какой город является столицей Ботсваны?,Габороне,Парамарибо,Манагуа,Гавана
8,В годы правления какого римского императора произошло распятие Иисуса Христа?,Тиберий,Калигула,Август,Нерон
9,Как Ленин назвал Брест-Литовский мирный договор?,Похабный,Унизительный,Омерзительный,Гнусный
