,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,За чем плыл дед Мазай в известном стихотворении Н. А. Некрасова?,За дровами,За рыбой,За советом,За пенсией
1,Какие моря омывают берега России?,Белое и Чёрное,Красное и Чёрное,Белое и Жёлтое,Жёлтое и Чёрное
2,В какой стране любимый танец — тарантелла?,Италия,Испания,Греция,Хорватия
3,"Как называется разновидность воды, в которой атом водорода замещён его изотопом дейтерием?",Тяжёлая,Лёгкая,Средняя,Невесомая
4,Какое животное помогло Эдварду Дженнеру разработать вакцину для прививки от оспы?,корова,свинья,коза,лошадь
5,Название чего произошло от французского слова «сшивать»?,брошюры,тетради,блокнота,альбома
6,"Что делали с платиной по указу испанского короля, обнародованному в 1735 году?",Топили в море,Сдавали в казну,Бесплатно передавали ювелирам,Дарили Папе Римскому
7,Кто не является обладателем Большого шлема в Женском одиночном разряде?,Мартина Навратилова,Штеффи Граф,Морин Коннолли,Маргарет Смит-Корт
8,На сколько увеличилось население Норвегии за последние 100 лет?,100%,200%,150%,50%
9,Сколько циферблатов имеют часы на средневековой башне Зиммера в Бельгии?,57,69,24,13
