,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое животное путешествовало по Темзе в одной лодке с тремя джентльменами?,Собака,Кошка,Крыса,Белочка
1,Какое из этих произведений принадлежит перу русского писателя?,«Три толстяка»,«Три товарища»,«Три мушкетера»,"«Трое в лодке, не считая собаки»"
2,Какое оружие названо НЕ в честь своего создателя?,базука,вальтер,винчестер,наган
3,"Чему, по словам А. С. Пушкина, «все возрасты покорны»?",Любви,Радости,Надеждам,Разочарованиям
4,За что вымершую породу небольших собак тернспит-дог назвали «поварской» или «кухонной»?,Вращала вертел,Сторожила продукты,Жила на кухне,За форму ушей
5,В каком городе НЕ проводились Олимпийские игры?,Иокогама,Нагано,Саппоро,Токио
6,В какой опере на сцене Большого театра пел Александр Градский?,«Золотой петушок»,«Евгений Онегин»,«Садко»,«Хованщина»
7,Что представляет собой уменьшенная копия Эйфелевой башни в уральском селе Париж?,вышка сотовой связи,пожарная каланча,водонапорная башня,телевышка
8,Главный герой какого романа Ф.М. Достоевского мечтал стать Ротшильдом?,"""Подросток""","""Идиот""","""Братья Карамазовы""","""Бесы"""
9,"Народный танец каких народов называется ""исламей""?",Кабардинцев и адыгейцев,Сирийцев и иорданцев,Чеченцев и ингушей,Ливийцев и марокканцев
