,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что, судя по названию, предназначено для денег?",портмоне,портфель,портсигар,портки
1,Какая цифра находится на клавише вместе со значком «собака» на стандартной компьютерной клавиатуре?,2,1,3,4
2,Кем был Яшка — герой оперетты Александрова «Свадьба в Малиновке»?,Артиллеристом,Пехотинцем,Кавалеристом,Танкистом
3,У кого на погоне больше одной звезды?,прапорщик,маршал,майор,младший лейтенант
4,Какой город стоит не на Днепре?,Харьков,Смоленск,Могилёв,Черкассы
5,Какая утварь стала названием водного растения?,кубышка,кадушка,кастрюля,котелок
6,"Где был открыт первый российский курорт Марциальные Воды, названный в честь Марса — бога войны и железа?",Карелия,Крым,Кавказ,Поволжье
7,"Рог носорога преимущественно состоит из того же вещества, что и...",волосы,хрящи,зубы,кость
8,Какой танец врачи некогда рекомендовали как средство от судорог?,Тарантеллу,Кадриль,Мазурку,Пасодобль
9,"В каком городе в 1953 году был построен первый в мире цельносварной мост, при монтаже которого выполнено 10668 метров швов?",Киев,Стокгольм,Чикаго,Дюссельдорф
