,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется млекопитающее, покрытое роговым панцирем?",броненосец,авианосец,торпедоносец,рогоносец
1,Как называется птица семейства утиных?,гоголь,гегель,бабель,бебель
2,На что надевают боа?,на шею,на руки,на ноги,на голову
3,Какие деревья изображены на картине Шишкина «Рожь»?,сосны,берёзы,дубы,ели
4,В каком городе находится дом-музей Анны Франк?,Амстердам,Антверпен,Роттердам,Утрехт
5,"Советский лидер, лауреат Нобелевской премии",Горбачев,Хрущев,Андропов,Брежнев
6,В каком тихоокеанском государстве из-за смены часового пояса не было целого дня - 30 декабря 2011 года?,Самоа,Кирибати,Тонга,Фиджи
7,Какой из этих полководцев не участвовал в Войне за испанское наследство (1701-1714)?,Тилли,Виллар,Черчилль (Герцог Мальборо),Фитцджеймс (Герцог Бервик)
8,Какая песня отсутствовала в советской версии альбома Битлз «Вечер трудного дня»?,«When I Get Home»,«You Can’t Do That»,«I Should Have Known Better»,«Things We Said Today»
9,"Кто автор статьи-некролога, опубликованной в газете ""Правда"" в январе 1926 года: ""Памяти Сергея Есенина""?",Л. Троцкий,Н. Бухарин,А. Луначарский,А. Рыков
