,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как по-другому называют цицанию?,Дикий рис,Дворовая рожь,Уличная пшеница,Домашний овес
1,"Как называется одна из частей романа М.Лермонтова ""Герой нашего времени""?","""Фаталист""","""Оптимист""","""Пессимист""","""Реалист"""
2,Что такое «писанка»?,Расписное яйцо,Предмет для письма,Младенец,Наскальное изображение
3,Как называется большой ларец для хранения мощей святых?,Рака,Ковчег,Урна,Скрипта
4,"Как называлась гоночная машина Отто Кестера в романе Эриха Мария Ремарка ""Три товарища""?","""Карл""","""Франц""","""Ганс""","""Густав"""
5,"Как закончить пословицу Козьмы Пруткова: «Лучше скажи мало, но...»?",Хорошо,Толково,Веско,Умно
6,"Кто из перечисленных актеров не сыграл заглавной роли ни в одном из этих фильмов: ""Иван Грозный"", ""Петр I"", ""Илья Муромец"", ""Александр Невский""?",Николай Охлопков,Николай Черкасов,Николай Симонов,Борис Андреев
7,Какую из этих актрис звали не Вера?,Крепкогорская,Пашенная,Холодная,Марецкая
8,"Какое литературное произведение вдохновило Мика Джаггера на написание песни ""Симпатия к дьяволу""?","""Мастер и Маргарита""","""Скорбь Сатаны""","""Фауст""","""Таинственный незнакомец"""
9,Как называются современные потомки первых русских колонизаторов Сибири?,Старожилы,Кержаки,Самоходы,Переселенцы
