,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,С чего начинаются международные договоры?,С преамбулы,С аванса,С титров,С увертюры
1,"Какое из этих измерений в геометрии подходит только к кругу, а не к треугольнику?",Длина окружности,Гипотенуза,Площадь,Периметр
2,В какую фигуру заключены cолнце и звёзды на флаге Филиппин?,Треугольник,Круг,Квадрат,Ромб
3,Какое воинское звание предшествует майору?,Капитан,Генерал,Лейтенант,Сержант
4,У какого домашнего животного берут шерсть для оренбургских пуховых платков?,Коза,Овца,Кролик,Гусь
5,Какой язык является официальным на Шри-Ланке?,Сингальский,Брахми,Бенгальский,Урду
6,Как звали витязя в тигровой шкуре в поэме Руставели?,Тариэл,Шермадин,Автандил,Ростеван
7,Как называют винегрет во Франции?,Сальмагунди,Сальпикон,Сабайон,Сальморехо
8,Цветок какого растения является символом штата Аризона (США)?,Карнегия гигантская,Клевер луговой,Камелия японская,Незабудка альпийская
9,Кто из перечисленных героев серии японских фильмов о Годзилле не умел летать?,Габара,Камакурас,Родан,Мотра
