,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой газ самый распространённый в земной атмосфере?,Азот,Водород,Кислород,Гелий
1,"Что или кто, по мнению Ива Сен-Лорана, является самым главным в женской одежде?",Женщина,Фасон,Спутник,Вышивка
2,Что в военном деле обозначает термин «превентивный удар»?,Упреждающий,Лобовой,Фланговый,Оборонительный
3,Кого ударил головой Зинедин Зидан в финале чемпионата мира по футболу 2006?,Матерацци,Рональдиньо,Рауля,Тьерри
4,Что не входит в непрерывное спортивное троеборье - триатлон?,Гребля,Легкоатлет. кросс,Плавание,Велогонка
5,Какой из языков программирования является декларативным?,SQL,Algol,Pascal,C#
6,Как назывались административно-территориальные единицы Византийской территории?,Фемы,Сатрапии,Номы,Магалы
7,"На каком острове с 1210 года производится вино ""Коммандария"", названное в честь резиденции Командора ордена рыцарей-госпитальеров?",На Кипре,На Крите,На Мальте,На Родосе
8,"Кто из перечисленных русских генералов имел прозвища ""Кавказский Суворов"" и ""генерал-метеор""?",П. С. Котляревский,А. П. Тормасов,Д. С. Дохтуров,Н. Н. Раевский
9,Какую болотную птицу словарь Даля называет «кряхтун»?,Чибис,Вальдшнеп,Бекас,Гаршнеп
