,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как назывался кабачок, в котором разворачивалось действие советской юмористической передачи?",«13 стульев»,«39 попугаев»,«11 негритят»,«25 табуреток»
1,Какой орган насекомого имеет фасеточное строение?,Глаз,Крыло,Дыхальце,Нога
2,Какая из этих сельскохозяйственных культур не относится к семейству тыквенных?,Баклажан,Кабачок,Дыня,Арбуз
3,"Как древние римляне называли группу рабов, принадлежащих одному хозяину?",Фамилия,Банда,Клан,Семья
4,Кто в настоящее время является художественным руководителем балета Большого Театра?,Сергей Филин,Леонид Десятников,Маквала Касрашвили,Василий Синайский 
5,Какому британскому королю посвящен Оранжевый орден?,Вильгельм III,Эдуард III,Яков II,Генрих V
6,Какая из химических формул описывает хлорноватую кислоту?,HClO3,HClO4,HClO,HClO2
7,В какой опере теноровая партия была написана для певца-заики?,«Любовный напиток»,«Аида»,«Севильский цирюльник»,«Кармен»
8,Какой русский поэт выполнил классический перевод «Илиады» Гомера?,Н. И. Гнедич,А. А. Дельвиг,Л. Н. Трефолев,В. А. Жуковский
9,"О каком художнике А. П. Чехов писал: ""В своей жизни он не прочел ни одной книги""?",И. К. Айвазовский,М. А. Врубель,И. И. Левитан,И. И. Шишкин
