,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что из перечисленного не вещество, а смесь веществ?",Бензин,Метан,Углерод,Вода
1,У берегов какого материка расположен Магелланов пролив?,Южная Америка,Северная Америка,Антарктида,Австралия
2,В каком море плавают рыболовные шаланды?,В Черном,В Азовском,В Каспийском,В Балтийском
3,Какая из этих опер написана не В. А. Моцартом?,«Фиделио»,«Похищение из сераля»,«Волшебная флейта»,«Дон-Жуан»
4,Какое из перечисленных произведений Сергея Есенина не является поэмой?,Калики,Черный человек,Марфа Посадница,Пугачев
5,Когда началась Кайнозойская эра — текущая эра геологической истории Земли?,66 млн. лет назад,5 млн. лет назад,120 млн. лет назад,15 млн. лет назад
6,Кто из этих писателей первым получил Нобелевскую премию?,И.Бунин,Б.Пастернак,И.Бродский,М.Шолохов
7,Какой бог в древнеегипетской мифологии изображался в образе человека с головой шакала?,Анубис,Сет,Осирис,Тот
8,"Какой художник был подвергнут критике французского высшего общества за скандальный ""Портрет мадам Икс""?",Джон Сингер Сарджент,Анри де Тулуз-Лотрек,Поль Гоген,Эдуард Мане
9,Каким видом спорта занимался первый советский обладатель титула «чемпион мира»?,тяжёлая атлетика,стрельба из лука,шахматы,фигурное катание
