,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой город был столицей русского государства при Иване Грозном?,Москва,Владимир,Новгород,Киев
1,"Кто из героев книги ""Золотой телёнок"" был тёзкой первого человека библейских сказаний?",Козлевич,Бендер,Балаганов,Паниковский
2,"На каком острове не побывала экспедиция, искавшая капитана Гранта?",Пасхи,Табор,Тристан-да-Кунья,Амстердам
3,Какой титул носил вождь Английской революции Оливер Кромвель?,лорд-протектор,лорд-проректор,лорд-прокуратор,лорд-прозектор
4,Как переводится фамилия Шекспир?,Потрясающий копьем,Идущий вперед,Смеющийся на миром,Держащий трон
5,"Как называется система орошения (ирригации), изобретённая в Израиле?",Капельное орошение,Лиманное орошение,Дождевание,Аэрозольное орошение
6,В какой стране расположен единственный в мире «Музей опиума»?,Таиланд,Великобритания,Нидерланды,Мьянма
7,Какой город является столицей штата Делавэр?,Довер,Аннаполис,Чарлстон,Гаррисберг
8,Кто из этих шахматистов сыграл партию с духом умершего гроссмейстера?,Виктор Корчной,Борис Спасский,Роберт Фишер,Гарри Каспаров
9,Как назывался город Йошкар-Ола со дня основания в 1584 году до 1919 года?,Царевококшайск,Царевомарийск,Царевозаводск,Царевозаволжск
