,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется слесарный инструмент?,кусачки,хватайки,царапки,грызучки
1,В каком веке жил Александр Суворов?,XVIII,XV,XIX,XX
2,На каком архипелаге национальным спортом по праву можно назвать регби?,Новая Зеландия,Новая Земля,Аландские острова,Огненная Земля
3,Какой город ближе всего к Москве?,Тверь,Владимир,Рязань,Калуга
4,Какими были знаки различия у капитана государственной безопасности?,Три шпалы,Один ромбик,Три кубика,Два кубика
5,"Кому посвятил Пушкин стихотворение ""Не пой, красавица, при мне...""",Анна Оленина,Елизавета Воронцова,Анна Керн,Амалия Ризнич
6,Сорт помидора с каким названием существует?,Хурма,Яблоко,Инжир,Манго
7,В какой из этих опер Джакомо Пуччини есть партии меццо-сопрано?,"""Мадам Баттерфляй""","""Тоска""","""Богема""","""Турандот"""
8,"Кто стал первым председателем «Детективного клуба» (Detection Club), созданного в Лондоне в 1930-м году?",Гилберт Кит Честертон,Эдмунд Бентли,Агата Кристи,Артур Конан Дойл
9,"Какая актриса изначально должна была исполнить роль Гризабеллы в оригинальной постановке мюзикла ""Кошки"", но не смогла сделать этого из-за травмы, полученной на репетиции?",Джуди Денч,Сара Брайтман,Барбра Стрейзанд,Элейн Пейдж
