,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что, начиная с 1974 года, можно было получить в СССР за макулатуру?",Книги,Продукты,Ковры,Посуду
1,Как звали младшего сына Тараса Бульбы?,Андрий,Степан,Остап,Сергей
2,"Как называются вещи, необходимые актерам по ходу действия спектакля?",Реквизит,Аксессуары,Багатели,Бутафория
3,Какая «шахматная» английская музыкальная группа была чрезвычайно популярна в 1972-1991 годах?,«Королева»,«Ладья»,«Ферзь»,«Пешка»
4,Какая из этих стран вторая страна по площади в Южной Америке?,Аргентина,Парагвай,Чили,Бразилия
5,"Какой император России, взойдя на престол, специальным указом запретил танцевать вальс?",Павел I,Александр II,Александр I,Николай I
6,"В каком балете танцуют ""Вальс цветов""?","""Щелкунчик""","""Гаянэ""","""Золушка""","""Баядерка"""
7,У кого из этих писателей бывал дома Ханс Кристиан Андерсен? ,Чарлз Диккенс,Вальтер Скотт,Оноре де Бальзак,Виктор Гюго
8,Флаг какой страны не красно-бело-голубой?,Израиль,Либерия,Франция,Куба
9,Кто был одним из организаторов Первого афинского морского союза?,Аристид,Леосфен,Мегакл,Ксантипп
