,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что, согласно статье 89 Семейного кодекса РФ, должны обеспечивать супруги?",Взаимное содержание,Личную свободу,Таинство брака,Открытость
1,За кого вышла замуж Муха-цокотуха?,за комара,за паука,за шмеля,за овода
2,Какую птицу можно встретить на птичьем дворе?,Цесарку,Бекаса,Вальдшнепа,Глухаря
3,Какое слово в переводе на русский язык означает «мёртвая природа»?,Натюрморт,Пейзаж,Марина,Портрет
4,Как орнитологи по-другому именуют чибиса?,пигалица,пичуга,птаха,вертихвостка
5,Какое число записывается римскими цифрами как CLX?,160,140,960,910
6,На какой станции заканчивается электрификация железной дороги Москва - Рига?,Шаховская,Великие Луки,Волоколамск,Ржев
7,"Какой правитель издал революционный для своего времени закон под названием ""Яса""?",Чингисхан,Цинь Шихуанди,Тамерлан,Бабур
8,Административным центром какого штата является столица Олимпийских игр-2000 Сидней?,Новый Южный Уэльс,Виктория,Квинсленд,Южная Австралия
9,"Сколько лет герою поэмы В. Маяковского ""Облако в штанах""?",22,26,20,24
