,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какие музыкальные инструменты в русских сказках называют «самогудами»?,Гусли,Гудки,Трубы,Органы
1,Какое особое световое оружие было у джедаев в эпопее «Звёздные войны»?,мечи,кинжалы,копья,пистолеты
2,Какой буквой называют рентгеновские лучи?,икс,альфа,бета,гамма
3,Сколько зубов у улитки?,около 25000,40,65,100
4,Какого цвета был алмаз в романе Уилки Коллинза «Лунный камень»?,жёлтый,голубой,чёрный,белый
5,Какой из этих металлов обладает наибольшей плотностью?,платина,серебро,свинец,золото
6,Что несколько лет назад обнаружил в Мёртвом море израильский учёный Соломон Вассер?,грибы,кораллы,жемчуг,осколок метеорита
7,В пользу кого в 2013 году королева Нидерландов Беатрикс отреклась от престола?,Виллем-Александр,Константин,Иоханн Фризо,Максима
8,Кому принадлежало имя Мьёлльнир в скандинавской мифологии?,Молоту Тора,Мечу Зигмунда,Коню Одина,Ожерелью Локи
9,В какой стране находятся старейшие башенные часы Европы?,Белоруссия,Германия,Швейцария,Румыния
