,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется тип подошвы обуви?,платформа,тротуар,эстакада,пандус
1,Какую из этих процедур медики раньше называли клистиром?,Клизма,Инъекция,Компресс,Ингаляция
2,Как называется разновидность комедийных радио- и телепрограмм с постоянными основными персонажами и местом действия?,Ситком,Джингл,Нуар,Лакорн
3,В какой из этих стран чемпионат мира по футболу проходил дважды?,Франция,Великобритания,Аргентина,Уругвай
4,Кто из этих персонажей не из опер Н. А. Римского-Корсакова?,Руслан,Садко,Левко,Салтан
5,В какой стране находится единственный в мире заповедник ягуаров?,Белиз,Гватемала,Мексика,Гондурас
6,"Какая поэтесса и писательница была одним из основателей жанра ""исповедальной поэзии"" в англоязычной литературе?",Сильвия Плат,Сара Тисдэйл,Кэролайн Лей,Парвин Шакир
7,На территории какого государства расположен автономный регион Пунтленд?,Сомали,Йемен,Оман,Эритрея
8,Что на языке цветов означает лютик?,Богатство,Презрение,Благодарность,Покорность
9,Какая информация о шведском короле Карле XII неверна?,В стычке с янычарами лишился глаза,Не был женат,"Он Карл VI, а не XII-й","Последний из монархов Европы, павший на поле боя"
