,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто фигурирует в «Песне о буревестнике» Горького?,глупый пингвин,злобный баклан,мрачный дятел,умный страус
1,Какую форму имели письма во время Великой Отечественной войны?,Треугольник,Ромб,Квадрат,Прямоугольник
2,Как умерла Клеопатра?,От укуса змеи,Была удавлена,Утонула в Ниле,Бросилась на меч
3,"Вставьте пропущенное слово в цитату из А. Блока: ""И вечный …! Покой нам только снится.""",Бой,Зов,Бег,Шум
4,"Какую рыбу сибиряки называют ""Хозяином реки""?",Таймень,Кижуч,Осётр,Омуль
5,Какой из этих языков именуется иначе персидским?,Фарси,Дари,Урду,Пушту
6,"Как назывался дом, который был учрежден в Петербурге 13 февраля 1803 года?",Вдовий,Детский,Сиротский,Студенческий
7,"Какой из легковых автомобилей, производившихся в бывших соцстранах, был фактически советской ""Победой""?","""Варшава""","""Дачиа""","""Застава""","""Трабант"""
8,"Каким английским королём была впервые составлена ""Хартия вольностей""?",Генрихом I,Эдуардом II,Генрихом II,Эдуардом I
9,Какая из этих звезд входит в так называемый большой летний треугольник?,Альтаир,Спика,Антарес,Канопус
