,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих коктейлей не предназначен для питья?,Коктейль Молотова,Кровавая Мэри,Маргарита,Дайкири
1,Какой писатель придумал детектива Эркюля Пуаро?,Агата Кристи,Эдгар По,Артур Конан Дойл,Жорж Сименон
2,"Что, по словам Максима Горького, создает человека?",Его сопротивление окружающей среде,Его деньги и собственность,Его бедственное положение,Его книжная библиотека
3,Как называется разменная монета Израиля?,Агора,Кирш,Гяпик,Пайс
4,Кто сыграл Гамлета в одноименной экранизации Франко Дзеффирелли?,Мел Гибсон,Колин Фарелл,Майкл Дуглас,Колин Ферт
5,"Как называлось Главное Управление в фильме Эльдара Рязанова ""Забытая мелодия для флейты""?",Свободного времени,Организации творчества,Проведения досуга,Занятости талантов
6,При каком правителе к России была присоединена территория Финляндии?,Александр I,Петр I,Екатерина II,Павел I
7,В 1920 году из герба Финляндии исчезла корона. А что она означает в геральдике?,Независимость,Могущество,Мужество,Монархия
8,"Какая гора — самая высокая в мире, если считать от основания до вершины?",Мауна-Кеа (Гавайи),Пик Исмаила Сомони (Памир),Аконкагуа (Анды),Эверест (Гималаи)
9,"Что означает австралийское выражение ""сделать Гарольда Холта""?",Бесследно исчезнуть,Отправить кенгуру в нокаут,Прокатиться на акуле,Съесть кактус
