,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каких единицах химики измеряют количество вещества?,в молях,в мухах,в комарах,в пчёлах
1,Голос какой птицы (согласно старинному верованию) обращал в бегство нечистую силу?,Петух,Кукушка,Соловей,Ворона
2,С добычей чего сравнивал В. В. Маяковский поэзию?,Радия,Руды,Золота,Угля
3,"Где находится старинный замок - тюрьма, а ныне музей, Тауэр?",Лондон,Париж,Вашингтон,Белфаст
4,По какой из этих рек России проходит граница часовых поясов?,Обь,Волга,Кама,Ока
5,"Кто такой Риголетто, герой одноимённой оперы Верди?",Шут,Принц,Король,Герцог
6,С какими растениями проживают в симбиозе клубеньковые бактерии?,С бобовыми,С пасленовыми,С розоцветными,С злаками
7,Какая из этих птиц не обитает на территории России?,Бронзовая кукушка,Черный аист,Японская кваква,Малая колпица
8,Какое из этих заболеваний аутоиммунное?,Пемфигус,Фрамбезия,Синдром Фара,Парафрения
9,Какой из перечисленных периодов развития Луны отсутствует в классической селенохронологической шкале?,Зенонский,Гиппарховский,Эратосфенский,Птолемеевский
