,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как заканчиваются строки детского стишка Маршака «Эй, не стойте слишком близко…»?","Я тигрёнок, а не киска",Я народная артистка,Я огромная сосиска,Я такая приколистка
1,Из древесины какого дерева изготавливается азербайджанская зурна?,Абрикос,Каштан,Дуб,Клён
2,Голову какой птицы имело сказочное чудовище василиск?,Петуха,Гуся,Ворона,Индюка
3,"Какое происхождение имеет слово ""бастовать""?",итальянское,персидское,арабское,греческое
4,"Какое вещество первым получил в 1669 г. алхимик Хенниг Бранд, пытаясь найти философский камень?",Фосфор,Хлор,Радий,Никель
5,Сколько звезд на флаге Венесуэлы?,8,1,24,7
6,В какую из этих групп биологической классификации человек не входит?,Прокариоты,Вторичноротые,Плацентарные,Заднежгутиковые
7,Как иногда в литературе называют фабулу?,«Выпрямленный» сюжет,«Шепчущий» синопсис,«Ортодоксальная» последовательность,«Молчащий» лейтмотив
8,Что сооружают из природных материалов приверженцы карго-культа в Меланезии?,взлётно-посадочные полосы,каменные статуи,дворцы для самолётов,плотины
9,К какому систематическому классу относится подавляющее большинство съедобных грибов?,Агарикомицеты,Дакримицеты,Леканоромицеты,Тремелломицеты
