,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Каким было настроение героя песни, действительно напоминающее «Икарус»?",оранжевое,малиновое,сиреневое,коричневое
1,Какое животное изображено на эмблеме операционной системы Linux?,Пингвин,Гепард,Тигр,Медведь
2,"В сюжете какого кинофильма немаловажную роль сыграли числительные: 3, 25, 12?","«Ирония судьбы, или С лёгким паром!»",«Джентльмены удачи»,«Бриллиантовая рука»,«Двенадцатая ночь»
3,В каком из этих американских штатов находится город Хьюстон?,Техас,Калифорния,Филадельфия,Аризона
4,Какой спортсмен может заработать наибольшее количество медалей за одни олимпийские игры?,Гимнаст,Теннисист,Тяжелоатлет,Боксёр
5,Какая из этих планет-гигантов имеет меньшее количество спутников?,Нептун,Сатурн,Юпитер,Уран
6,Какая из этих вершин находится не на Гавайских островах?,Сьерра-Маэстра,Кавайкини,Кохала,Мауна-Кеа
7,Какой наполеоновский маршал был удостоен титула князя Московского?,Мишель Ней,Эдуар Мортье,Жан Ланн,Гийом Брюн
8,Какой венецианский живописец является автором первого тройного портрета одного человека?,Лоренцо Лотто,Джованни Беллини,Бартоломео Виварини,Альвизе Виварини
9,"В каком из перечисленных французских храмов можно увидеть витражи, выполненные Марком Шагалом?",Собор Святого Стефана в Меце,Руанский собор,Собор Амьенской Богоматери,Страсбургский собор
