,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто, по словам Жеглова, должен сидеть в тюрьме?",Вор,Бандит ,Хулиган,Жулик
1,Что отсутствует в холостом патроне?,Пуля,Гильза,Капсюль,Порох
2,Какая часть театрального представления самая большая?,Акт,Эпизод,Явление,Сцена
3,Памятник какому императору стоит на Исаакиевской площади в Санкт-Петербурге?,Николаю I,Александру I,Александру II,Павлу I
4,"Где в Париже находится кабаре ""Мулен Руж""?",на бульваре Клиши,на площади Согласия,на Елисейских полях,на Марсовом поле
5,Какой остров Японского архипелага самый большой?,Хонсю,Кюсю,Сикоку,Хоккайдо
6,Какое из этих прозаических произведений А.С.Пушкина написано от женского лица?,"""Рославлев""","""Кирджали""","""Египетские ночи""","""Выстрел"""
7,Разновидность какого головного убора называлась Шапокляк?,Цилиндра,Дамск. шляпки,Котелка,Фуражки
8,Сколько букв в монгольском алфавите?,35,22,30,19
9,В правлении какого московского князя Крымское ханство было союзником Московии в войне против Великого княжества Литовского и Большой орды? ,Иван III Великий,Иван IV Грозный,Иван I Калита,Иван II Красный
