,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называют векторную диаграмму, характеризующую направление ветра?",«Роза ветров»,«Кактус ветров»,«Василёк ветров»,«Ромашка ветров»
1,Что такое ферменты?,Белки,Жиры,Кислоты,Углеводы
2,Какая надпись была на грузовике преступников из банды «Чёрная кошка» в фильме «Место встречи изменить нельзя»?,«Хлеб»,«Бензин»,«Молоко»,«Цемент»
3,Какая из этих областей не входит в Центрально-Черноземный экономический район России?,Орловская,Курская,Белгородская,Тамбовская
4,С какой фамилией связан конфликт между СССР и Югославией?,И.В.Сталин,Л.И.Брежнев,В.И.Ленин,Н.С.Хрущёв
5,"В каком виде спорта удалось победить волку в 13-й серии «Ну, погоди!», приуроченной к Олимпиаде-80?",Велоспорт,Бокс      ,Шахматы,Бег
6,У какого храма Москвы запечатлено утро стрелецкой казни на картине В. Сурикова?,Покровский собор,Казанский собор,Храм Христа Спасителя,Успенский собор
7,В каком городе находится «Сибирская карандашная фабрика»?,Томск,Барнаул,Тюмень,Красноярск
8,Когда начинался новый год в Германии до середины XVI века?,25 декабря,27 декабря,3 января,31 декабря
9,Какую из этих археологических культур железного века не ассоциируют с германцами?,латенская,оксывская,ясторфская,пшеворская
