,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Во сколько лет первый раз выдают паспорт в России?,14 ,16,12,18
1,Что из этого медики называют ринитом?,Насморк,Ангина,Коклюш,Болезнь почек
2,Какой из этих городов не является столицей своей страны?,Касабланка,Вьентьян,Манила,Исламабад
3,Какое из этих имен - не греческого происхождения?,Олег,Георгий,Александр,Алексей
4,В историческом центре какого из этих городов находится Собор Святого Вита?,Прага,Брюссель,Вена,Лондон
5,Какую из этих опер написал не П. И. Чайковский?,"""Русалка""","""Иоланта""","""Чародейка""","""Черевички"""
6,Какой из этих грибов не является трубчатым?,Груздь,Моховик,Масленок,Польский гриб
7,Кого в своем стихотворении «На Кавказе» С. Есенин назвал «ладожским дьячком»?,Н. Клюева,С. Городецкого,С. Клычкова,Д. Бедного
8,"Укажите название свободного населения Древней Греции, обладавшего гражданскими правами",Демос,Метеки,Демиурги,Периэки
9,На гербе какого государства изображена вымершая к настоящему времени птица дронт?,Маврикий,Соломоновы острова,Фиджи,Тонга
