,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто или что названо «красавицей народною» в песне письмоносицы Стрелки из комедии Александрова?,Река Волга,Новогодняя елка,Екатерина Фурцева,Город Москва
1,У кого пытался украсть сокровища хоббит Бильбо — герой произведения Дж. Толкина?,У дракона,У Тянитолкая,У единорога,У грифона
2,"Кто из известных фантастов назвал В. Ленина ""Кремлевским мечтателем""?",Г. Уэллс,Дж. Уиндем,Р. Хайнлайн,Ж. Верн
3,"Дочь какого музыканта группы ""Битлз"" стала модельером?",Маккартни,Леннон,Харрисон,Старр
4,Какая из этих мифических птиц не изображается с головой женщины?,Финист,Алконост,Гамаюн,Сирин
5,Какая биологическая жидкость человека движется по грудному протоку?,Лимфа,Плевральная жидкость,Кровь,Ликвор
6,Название какой науки предположительно произошло от древнего самоназвания Египта?,Химия,Физика,История,Медицина
7,Кто был последним королём в династии Капетингов?,Карл Красивый,Филипп Длинный,Гуго Капет,Людовик Сварливый
8,"Кому принадлежит эпиграмма: «Ах, сыпь, ах, жарь, Маяковский — бездарь. Рожа краской питана, Обокрал Уитмана»?",С. Есенин,А. Ахматова,А. Блок,Н. Гумилев
9,Какой псевдоним придумал себе поэт и дипломат XVIII века Антиох Кантемир?,Харитон Макентин,Хан Темиртиокан,Аноним Картехет,Тихон Камаретин
