,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто стоял вдоль дороги в фильме «Неуловимые мстители»?,Мертвые с косами,Налоговая с декларациями,Гаишники с палками,Врачи с таблетками
1,"Кого сыграл Юрий Яковлев в фильме ""Выстрел""?",Графа,Виконта,Барона,Лорда
2,Что используется при исполнении стриптиза?,Пилон,Пистон,Фронтон,Фестон
3,Кем Александр I приходился  Николаю I?,Родной брат,Дядя,Единокровный брат,Отец
4,Что служит сырьем для изготовления лекарственного средства бадяга?,Губка,Смола,Минерал,Растение
5,Что расположено в центре планетарной туманности?,белый карлик,оранжевый карлик,красный гигант,коричневый карлик
6,Какой из этих турниров по большому теннису проводится для смешанных команд (микст)?,Кубок Хопмана,Кубок Дэвиса,Ролан Гаррос,Кубок Федерации
7,Какой известный американский писатель загадочно исчез во время Мексиканской революции?,Амброз Бирс,Оливер Холмс,Вашингтон Ирвинг,Герман Мелвилл
8,"Как называлось испанское вице-королевство, в 1776–1814 годах включавшее в себя Аргентину, Уругвай, Парагвай и Боливию?",Рио-де-ла-Плата,Новая Гранада,Сьерра-Кордильера,Новая Испания
9,Какая из этих железнодорожных веток Калининградской области — неэлектрифицированная?,Калининград — Балтийск,Зеленоградск — Пионерский,Калининград — Светлогорск,Калининград — Зеленоградск
