,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какое шутливое название носит широкополая кепка с большим козырьком, мода на которую пришла с Кавказа?",Аэродром,Стадион,Арарат,Ипподром
1,"Как называется музыкальное произведение, составленное из популярных мотивов других сочинений?",Попурри,Ералаш,Вариации,Калейдоскоп
2,Сколько лет проходят обучение в российских медицинских вузах по специальности врача?,6,"5,5",5,"6,5"
3,Какое название не имеет отношения к высочайшей вершине Земли?,Канченджанга,Эверест,Сагарматха,Джомолунгма
4,"При недостатке какого витамина наступает ""куриная слепота""?",А,РР,В2,D
5,"Кто автор афоризма: ""Счастье — самая неопределённая и дорогостоящая вещь на свете""?",Эрих Мария Ремарк,Эрнест Хемингуэй,Уильям Фолкнер,Антуан де Сент-Экзюпери
6,Кто из перечисленных поэтов не входил в литературную группу акмеистов?,Блок,Мандельштам,Гумилев,Ахматова
7,Кто из перечисленных спортсменов завоевал меньшее количество золотых олимпийских медалей по легкой атлетике?,Рей Юри,Пааво Нурми,Усэйн Болт,Карл Льюис
8,"Кого из русских писателей Папа Римский Бенедикт XVI цитирует в энциклике ""Spe Salvi"" (""Спасены в надежде"")?",Федора Достоевского,Льва Толстого,Николая Бердяева,Василия Розанова
9,"Какие два города в 1978 году стали первыми городами, внесёнными в список Всемирного наследия ЮНЕСКО?",Кито и Краков,Санто-Доминго и Стамбул,Любек и Бразилиа,Зальцбург и Куско
