,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какое шутливое название носит широкополая кепка с большим козырьком, мода на которую пришла с Кавказа?",Аэродром,Стадион,Арарат,Ипподром
1,"Что хакеры называют ""пагой""?",Web-страничку,Пейджер,Погоду,Игру
2,Назовите родную страну теннисиста Бьерна Борга.,Швеция,США,Норвегия,Дания
3,Какой сорт сыра является швейцарским?,Грюйер,Чеддер,Пармеджано ,Рокфор
4,В каком из этих озер вода пресная?,Севан,Арал,Иссык-Куль,Эльтон
5,"Кто автор строк: ""Дар напрасный, дар случайный, жизнь, зачем ты мне дана?""?",А.С. Пушкин,М.Ю. Лермонтов,С.А. Есенин,В.Я. Брюсов
6,Сборная какой страны была чемпионом мира по футболу дольше любой другой — 16 лет подряд?,Италия,Бразилия,Аргентина,ФРГ
7,"О чем Фрэнсис Бэкон сказал: «... — как драгоценный камень: чем она проще, тем драгоценнее…»?",Красота,Правда,Мудрость,Любовь
8,Кто был подлинным изобретателем телефона?,Антонио Меуччи,Александр Грейам Белл,Эрнст Вернер фон Сименс,Ларс Магнус Эрикссон
9,В каком из этих фильмов Донатаса Баниониса озвучивал не Александр Демьяненко?,"""Сумка инкассатора""","""Вооружён и очень опасен""","""Мёртвый сезон""","""Никто не хотел умирать"""
