,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кем является жужелица с точки зрения энтомолога?,Жуком,Мухой,Бабочкой,Осой
1,Каких термодинамических систем не бывает?,Скрытых,Открытых,Изолированных,Закрытых
2,Какого вида акул не существует?,Красная,Лимонная,Кошачья,Тигровая
3,Какую погоду на Руси называли «вёдро»?,солнечную,снежную,дождливую,облачную
4,Какой этнос преобладает в населении Бельгии?,Фламандцы,Французы,Валлоны,Немцы
5,Где функция тангенса имеет точки разрыва?,90°,180°,45°,0°
6,Из какого восточного единоборства родилось современное дзюдо?,Джиу-джитсу,Сумо,Каратэ,Тэквондо
7,Какая из этих единиц не входит в число основных в Международной системы измерения (СИ)?,Ньютон,Ампер,Кандела,Моль
8,Как называется лёгкая степень оглушения сознания?,Обнубиляция,Парейдолия,Киберхондрия,Сотерия
9,Под какой фамилией выполнял поручение Штирлица профессор Плейшнер?,Сведеборг,Свальбард,Свеннсон,Сванбрук
