,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как иногда называют журналиста?,акула пера,щука клавиатуры,пиранья карандаша,барракуда авторучки
1,Кто хором пел частушки в мультфильме «Летучий корабль»?,Бабки-Ёжки,Лешие,Водяные,Кикиморы
2,Что не является чудом света?,Венера Милосская,Александрийский маяк,Колосс Родосский,Висячие сады Семирамиды
3,"Что произойдет, если два кусочка одного и того же металла соприкоснутся в космосе?",Приварятся,Взорвутся,Испарятся,Оттолкнутся
4,Какая столица государства является самой южной в континентальной Европе?,Афины,Рим,Тирана,Мадрид
5,Для производства какого из этих вин виноград обязательно должен завялиться на кустах?,Токай,Кагор,Мускат,Херес
6,Имя какого немецкого лётчика носит фигура высшего пилотажа в авиации?,Макс Иммельман,Отто Киттель,Эрих Хартманн,Герхард Баркхорн
7,Кто помешал Дмитрию Каракозову во время покушения на Александра II?,Осип Комиссаров,Софья Кумушкина,Эдуард Тотлебен,Ефим Извозчиков
8,"Кто (по легенде) за все время своей парламентской деятельности попросил слова лишь один раз, чтобы сказать: «Закройте окно, пожалуйста»?",Исаак Ньютон,Поль Дирак,Шарль Боссю,Петер Дирихле
9,На территории какого из перечисленных государств в VIII и VII веках до н. э. существовало царство Дʿмт?,Эфиопия,Нигер,Ботсвана,Мозамбик
