,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"В названии какого из этих фильмов или произведений упоминается не собака, а другое животное?",«...которая гуляла сама по себе»,«...Баскервилей»,«Четыре танкиста и...»,"«Трое в лодке, не считая...""»"
1,Какой овощ на Украине называют цибулей?,Лук,Помидор,Огурец,Чеснок
2,Какая из станций Московского метро самая загруженная?,Выхино,Алтуфьево,Кантемировская,Площадь Революции
3,Какое из этих существ не является рыбой?,Белуха,Белуга,Белорыбица,Все перечисленное
4,"Сколько заплатил Дуайт Дэвис за первый кубок, который впоследствии стал носить его имя?",750 долларов,5000 долларов,7500 долларов,500 долларов
5,Как зовут дочь Билла Клинтона?,Челси,Мэгги,Салли,Бетси
6,Сборная какой страны чаще других становилась чемпионом Южной Америки по футболу?,Уругвай,Бразилия,Колумбия,Аргентина
7,Капитуляция английского гарнизона в каком городе в 1453 году считается окончанием Столетней войны?,Бордо,Лион,Нант,Тулуза
8,Какой русский царь подавил восстание И. И. Болотникова?,Василий IV,Михаил Федорович,Борис Годунов,Федор Иоаннович
9,"Сколько человеческих фигур изображено на картине П. Пикассо ""Герника""?",6,0,2,4
