,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Когда, согласно названию известного сериала, исчезают тени?",В полдень,В полночь,На рассвете,На закате
1,Какой гриб иначе называют боровик?,Белый,Валуй,Опенок,Груздь
2,Что согласно традиции должен делать англичанин в семнадцать часов?,Пить чай,Курить трубку,Варить овсянку,Выгуливать собаку
3,Куда держат равнение батальоны при прохождении парадным строем?,Направо,На командира,Налево,Прямо
4,Кто изображён на гербе города Углича?,Ребёнок,Бобр,Ангел,Старец
5,Какой художник был самым плодовитым?,Пикассо,Гоген,Айвазовский,Дали
6,О каком из смертных грехов идёт речь в фильме «Адвокат дьявола»?,Тщеславие,Уныние,Алчность,Гордыня
7,"Кто из американских писателей является автором классического произведения ""Моби Дик или Белый Кит""?",Герман Мелвилл,Уильям Фолкнер,Курт Воннегут,Скотт Фитцджеральд
8,"Против какой книги США подали иск в 1933 году утверждая, что она является непристойной, поэтому подлежит конфискации и уничтожению?",«Улисс»,«Лолита»,«Декамерон»,«Ромео и Джульета»
9,"Какую из московских станций метро не затрагивает действие книги Д. Глуховского ""Метро 2035""?","""Тульская""","""Цветной бульвар""","""Алексеевская""","""Комсомольская"""
