,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется альбом Земфиры, вышедший в феврале 2021 года?",«Бордерлайн»,«Локдаун»,«Лонгслив»,«Импичмент»
1,"На чём играет ""замечательный сосед"" в песне Эдиты Пьехи?",На кларнете и трубе,На пианино и рояли,На нервах соседей,На гитаре и барабанах
2,Какому «товарищу» предоставляется слово в первых строках стихотворения В. Маяковского «Левый марш»?,Маузеру,Максиму,Браунингу,Нагану
3,Какая страна лидирует по количеству заключенных в абсолютном значении (четверть от общего числа узников планеты)?,США,Китай,Россия,Индонезия
4,Какую ягоду называют «сибирским ананасом»?,Облепиху,Клюкву,Морошку,Аронию
5,"Как называлось всесоюзное добровольное спортивное общество, объединявшее студентов и профессорско-преподавательский состав вузов СССР?",«Буревестник»,«Старт»,«Авангард»,«Искра»
6,"Как переводится греческое слово, давшее название минералу апатиту?",Обман,Камень,Бесчувственность,Несчастье
7,Какая из этих стран относится к Азиатско-Тихоокеанскому региону?,Кирибати,Барбадос,Лесото,Суринам
8,Как на ирландском гэльском языке пишется официальное название Дублина?,Baile Athа Cliath,An Linne Dhubh,Dyflinn,Dublinn
9,Какой римский папа имеет самый большой срок понтификата — более 31 года?,Блаженный Пий IX,Лев XIII,Иоанн Павел II,Святой Сильвестр I
