,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как назвал своё полотно Иван Айвазовский?,«Девятый вал»,«Второй подбородок»,«Третий — лишний»,«Пятое колесо»
1,Какая страна является родиной фрукта киви?,Китай,Египет,Бразилия,Новая Зеландия
2,Какова температура тела у большинства птиц?,40 - 45,36 - 38,47,38 - 40
3,Какой из этих орехов самый большой?,Кокосовый,Грецкий,Кедровый,Фундук
4,Кто построил легендарный критский лабиринт?,Дедал,Геракл,Гефест,Минос
5,"Какая пьеса Горького была запрещена цензурой потому, что «автор представил служащих полиции отъявленными мерзавцами»?",«Последние»,«Фальшивая монета»,«Дети»,«Васса Железнова»
6,Какой фильм не связан сюжетом со Всемирным фестивалем молодёжи и студентов 1957 года в Москве?,«Весна в Москве»,«Цепная реакция»,«Матрос с „Кометы“»,«Девушка с гитарой»
7,Когда в Финляндии отмечают день Независимости?,6 декабря,17 февраля,26 октября,9 января
8,"Кем является Ульдино в опере Джузеппе Верди ""Аттила""?",Рабом Аттилы,Римским полководцем,Аквилейским воином,Римским епископом
9,Какой журнал был закрыт в 1884 году по личному распоряжению главного цензора России Евгения Феоктистова?,"""Отечественные записки""","""Время""","""Москвитянин""","""Современник"""
