,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как звали героя романа Лермонтова ""Герой нашего времени""?",Печорин,Чичиков,Чацкий,Онегин
1,Какими словами начинается басня И. А. Крылова «Стрекоза и Муравей»?,Попрыгунья Стрекоза,Муравей построил,Стрекоза влюбилась,Труженик Муравей
2,Как правильно называть жителей Вологды?,Вологжане,Вологодцы,Волгари,Волгородцы
3,К каким мышцам относится икроножная?,Двуглавым,Двубрюшным,Четырёхглавым,Трёхглавым
4,Автором какой оперы не является Римский-Корсаков?,"""Опричник""","""Сервилия""","""Сказка о царе Салтане""","""Пан воевода"""
5,"В какой части человеческого организма находится ""стеклянная пластинка""?",Череп,Глаз,Почка,Трахея
6,Какая уникальная награда была пожалована Екатериной II князю Николаю Юсупову?,жемчужный эполет,расшитая рубинами папаха,украшенный бриллиантами кортик,перевязь из крокодиловой кожи
7,Что повышается в крови у больного желтухой?,Билирубин,Ураты,Креатинин,Липопротеиды
8,В каком роде войск российской армии служил штык-юнкер?,Артиллерия,Военно-морской флот,Пехота,Кавалерия
9,Каких буровых установок не существует?,нагнетательных,вибрационных,ударных,огнеструйных
