,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Чем профессионально занимается пиротехник?,запуском фейерверков,изготовлением пирог,историей пиратов,организацией пиров
1,Что жарят и продают на улицах Парижа?,Каштаны,Шишки,Жёлуди,Грецкие орехи
2,Как иначе называют агами — семейство птиц отряда журавлиных?,трубачи,флейтисты,горнисты,саксофонисты
3,"В каком месяце, согласно известной песне, весёлые качели начинают свой разбег?",Апрель,Февраль,Март,Январь
4,Какого воинского звания никогда НЕ было в русской армии?,Генерал-командор,Генерал-адмирал,Генерал-фельдмаршал,Инженер-генерал
5,"Какому греху предавались гости богатого римского консула Лукулла, чьё имя прославилось в веках?",чревоугодию,сладострастию,зависти,унынию
6,В какой номинации премьер-министр Великобритании Уинстон Черчилль получил Нобелевскую премию?,По литературе,По экономике,По медицине,Премию мира
7,На флаге какого государства НЕ изображено холодное оружие?,Сирия,Саудовская Аравия,Оман,Шри-Ланка
8,Кто написал философский труд «Критика способности суждения»?,Кант,Гегель,Спиноза,Фейербах
9,"Кто входит в список главных действующих лиц оперы Доницетти ""Бургомистр Саардама""?",Пётр I,Вильгельм Оранский,Людовик XV,Фридрих Великий
