,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется галактика, в которой мы живем?",Млечный Путь,Солнечная система,Лунная Радуга,Солнечный Круг
1,Какого числа отмечают праздник Хэллоуин?,31 октября ,25 октября,29 октября ,1 ноября
2,"Что делал сказочный царь в мультфильме «Вовка в тридевятом царстве», «чтоб тунеядцем не прослыть»?",Красил заборы,Рубил дрова,Строил лодки,Вышивал крестиком
3,"Кому принадлежит фраза: «Оставайся в середине круга, и пусть все вещи следуют своим путем»?",Лао Цзы,Ницше,Ленин,Цицерон
4,"Во что играли ребята в песне В. Высоцкого «Баллада о детстве», пока не ушли из подворотен?",В пристенок,В чиж,В салочки,В ножики
5,"Как на бирже называют дилера, работающего на понижение?",Медведь,Лиса,Бык,Заяц
6,"Кто автор фразы: ""Могущество России может быть подорвано только отделением от неё Украины...""?",Бисмарк,Сталин,Путин,Наполеон
7,Сколько звёзд на флаге штата Калифорния?,Одна ,Три ,Две ,Ни одной
8,Какой первый спектакль поставил немецкий режиссер Петер Штайн в России?,«Вишнёвый сад»,«Гамлет»,«Орестея»,«Борис Годунов»
9,Где появился водевиль?,Нормандия,Шампань,Бугенвиль,Вилль
