,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На запах какого лекарства коты реагируют особенно бурно?,Валерьянка,Аспирин,Касторка,Рыбий жир
1,Как называется специалист по изготовлению деревянных бочек?,Бондарь,Бочник,Скорняк,Шорник
2,Какого числа отмечают день Святого Валентина?,14 февраля,11 февраля,19 февраля,16 февраля
3,Кто часто имеет дело с «балеринкой»?,Столяр,Стоматолог,Повар,Художник
4,Какой город Индии является самым населенным?,Мумбаи,Хайдарабад,Дели,Бангалор
5,"В каком французском городе состоялись процесс, осуждение и казнь Жанны дיАрк?",Руан,Шартр,Реймс,Орлеан
6,"Какой хвост вырос у героя мультфильма ""Падал прошлогодний снег?""",Тигриный,Павлиний,Лисий,Рыбий
7,Какое вещество биохимики называют гормоном сна?,Мелатонин,Кортизол,Окситоцин,Серотонин
8,Какой был конечный пункт анабасиса бравого солдата  Швейка?,Чешские Будейовицы,Пльзень,Брно,Готвальдов
9,"В геноме какого человека есть аллель гена EPAS1, объясняющий его приспособленность к жизни в высокогорных условиях?",Денисовского человека,Питекантропа,Неандертальцев,Родезийского человека
