,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое море существует?,Мраморное,Опаловое,Гранатовое,Агатовое
1,Какой из этих химических элементов участвует в переносе кислорода по организму человека?,Железо,Кальций,Алюминий,Свинец
2,Какой архитектор больше 40 лет строил собор Саграда Фамилия в Барселоне?,Антонио Гауди,Людвиг Мис ван дер Роэ,Ле Корбюзье,Монео Вальес
3,Какой из этих грибов считается несъедобным?,Свинушка,Валуй,Чернушка,Ежовик
4,Кто не исполнял балетную партию Спартака?,Егор Титов,Михаил Лавровский,Вячеслав Гордеев,Владимир Васильев
5,Кто по национальности бывший Папа Римский Бенедикт XVI?,Немец,Итальянец,Поляк,Француз
6,"Кто вспоминал о поэте: ""Есенин подчинил всю свою жизнь писанию стихов. Для него не было никаких ценностей в жизни, кроме его стихов.""?",Городецкий,Горький,Маяковский,Качалов
7,Сколько метров в одной морской миле?,1852,1723,1894,1609
8,Какой военачальник Древней Спарты командовал меньшим количеством воинов?,Эномотарх,Пентекостер,Лохаг,Полемарх
9,"""И не путать никогда острова и города учат в школе…"" Что из этого остров (остальное - города)?",Санта-Исабель,Санта-Моника,Санта-Марта,Санта-Ана
