,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая фраза в русских народных сказках служит визитной карточкой Бабы-яги?,"""Фу-фу, русским духом пахнет!""","""Свет мой, зеркальце, скажи да всю правду доложи""","""Чего тебе надобно, старче?""","""Пойди туда — не знаю куда, принеси то — не знаю что"""
1,Какая из этих фигур не имеет диагоналей?,Овал,Ромб,Трапеция,Параллелограм
2,Какое блюдо принесли на обед отбывавшему срок в пятнадцать суток Верзиле в комедии Л. Гайдая «Операция Ы»?,Шашлык,Выпечка с кефиром,Перец фаршированный,Жаркое по-домашнему
3,Как называется разменная монета Израиля?,Агора,Кирш,Гяпик,Пайс
4,Какой немецкий философ учился в одной школе с Адольфом Гитлером?,Людвиг Витгенштейн,Эрих Фромм,Эдмунд Гуссерль,Мартин Хайдеггер
5,Как на Руси называлось чаепитие на второй день свадьбы?,Веселый стол,Мокрый стол,Сладкий стол,Чайный стол
6,"Герой какого фильма считал, что если неучёному будет белое, то учёному будет даже не зелёное, а рябое?","""За двумя зайцами""","""Шельменко-денщик""","""Падал прошлогодний снег""","""Волшебное кольцо"""
7,Где находится самый высокий в мире кирпичный минарет Кутб-Минар?,Дели,Абу-Даби,Анкара,Тегеран
8,"Сын какого давнего врага д'Артаньяна пытался вызвать на дуэль сына Атоса, виконта де Бражелона?",Де Вард,Де Жюссак,Де Бикара,Де Рошфор
9,"Какой из этих советских учебных фильмов был снят Николаем Носовым как режиссёром и сопровождался музыкой из ""Лунной сонаты"" Бетховена?","""Планетарные трансмиссии в танках""","""Самоходные артиллерийские установки""","""Методика посадки ИЛ-86""","""Судовые двигатели внутреннего сгорания"""
