,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая акула существует?,Тигровая,Пантерная,Львиная,Гепардовая
1,Кто из членов ГКЧП покончил с собой и смертельно ранил свою жену?,Пуго Б. К.,Язов Д. Т.,Янаев Г. И.,"Варенников В. И,"
2,Какое животное не впадает в спячку?,Лиса,Ёж,Суслик,Летучая мышь
3,"Какая актриса дублировала Барбару Брыльску в фильме Эльдара Рязанова ""Ирония судьбы...""?",Валентина Талызина,Ольга Волкова,Алиса Фрейндлих,Лия Ахеджакова
4,Сколько было людей трижды героев Советского Союза?,3,2,1,4
5,Как называется кислота химическая формула  которой: H3AsO4?,Мышьяковая,Плавиковая,Метаборная,Ортоборная
6,"Классическими симптомами какой патологии являются три «Д»: дерматит, диарея, деменция?",Пеллагра,Болезнь Гирке,Лейшманиоз,Синдром Морфана
7,Какая вена входит в правое предсердие?,Верхняя полая,Средняя полая,Яремная,Легочная
8,"Какой подарок египетского паши Мехмеда-Али королю Франции Карлу X добрался до Парижа ""своим ходом"" и произвёл фурор?",Жираф,Жеребец,Верблюд,Слон
9,"Как назывался плот, на котором врач Ален Бомбар в одиночку пересёк Атлантический океан?","""Еретик""","""Грешник""","""Безбожник""","""Отступник"""
