,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Растения с каким названием существуют?,Алоэ вера,Сельдерей сергей,Опунция наталья,Фикус игорь
1,Что из этого не является музыкальным инструментом?,Франкофон,Металлофон,Саксофон,Ксилофон
2,Какой метод контрацепции описан еще в Книге Бытия?,Прерванный половой акт,Продление лактации,Календарный метод,Барьерная контрацепция
3,Как называется безосколочное стекло для автомобильных окон?,триплекс,дуплекс,комплекс,симплекс
4,Какой из этих видов спорта не входит в современное пятиборье?,Бег на 400 м,Стрельба,Плавание,Фехтование
5,Какое слово в переводе с французского означает «хранить платье»?,Гардероб,Шкаф,Комод,Шифоньер
6,"Как звали кота, популярного мультипликационного героя, появившегося в начале 20-х годов?",Felix the Cat,Nosy the Cat,Sam the Cat,Simon the Cat
7,Что в 1940 г. осуществили британские вооруженные силы в рамках выполнения операции «Форк»?,Вторжение в Исландию,Свержение турецкого правительства,Временный перенос столицы Великобритании из Лондона в Торонто,Обстрел Вашингтона
8,"Название какого заболевания происходит от греческого слова, означающего «намордник»?",Фимоз,Купероз,Витилиго,Кандидоз
9,Какой европейский город имеет девиз-ребус?,Севилья,Барселона,Париж,Мадрид
