,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как иначе называют немецкого бульдога?,Боксёр,Шпиц,Пекинес,Лабрадор
1,Как в музыке называется звукоряд в пределах одной октавы?,гамма,альфа,бета,дельта
2,"«Фабричная, колхозная, смешная и серьёзная», — о каком танце поётся в песенке?",кадриль,барыня,полька,цыганочка
3,"Чем едят бозбаш, чорбу и шурпу?",Столовой ложкой,Палочками,Вилкой,Руками без приборов
4,Что несло информацию в кипу — сообщениях инков?,узелки,ракушки,камешки,буквы
5,"Кто из этих артистов, снявшихся в кинофильме «Место встречи изменить нельзя», не работал в Театре на Таганке?",Владимир Конкин,Всеволод Абдулов,Иван Бортник,Владимир Высоцкий
6,"Как называется светло-каштановая, рыжеватая масть лошадей?",Каурая,Саврасая,Муругая,Чубарая
7,Какой клуб NBA возглавляет бывший главный тренер сборной России Дэвид Блатт?,"""Кливленд Кавальерс""","""Бруклин Нетс""","""Майами Хитс""","""Сан-Антонио Спаркс"""
8,"Кто за все время своей парламентской деятельности попросил слова лишь один раз, чтобы сказать «Закройте окно, пожалуйста»?",Исаак Ньютон,Петер Дирихле,Шарль Боссю,Поль Дирак
9,Какая из этих рек не протекает через Донецк?,Каменка,Кальмиус,Черепашкина,Бахмутка
