,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой город является официальной столицей Танзании?,Додома,Досела,Дооколицы,Дохаты
1,"Какие птицы, согласно легенде, спасли Рим?",Гуси,Голуби,Курицы,Утки
2,У какого из этих политических деятелей не было «железного» прозвища?,Уинстон Черчилль,Феликс Дзержинский,Отто фон Бисмарк,Маргарет Тэтчер
3,На какой улице находится булгаковская «нехорошая квартира»?,Большая Садовая,Большая Семеновская,Большая Серпуховская,Большая Спасская
4,Битва за какой из этих городов стала переломом в ходе гражданской войны в США?,Геттисберг,Мансфилд,Петерсберг,Атланта
5,Какие вина производятся в Бургундии?,Белое и красное,Только розовое,Только белое,Только красное
6,С каким предметом не соревновались гимнастки на Олимпиаде 2012 года?,Скакалка,Булавы,Обруч,Мяч
7,На флаге какой из этих стран нет черной пятиконечной звезды?,Ботсвана,Гана,Сан-Томе и Принсипи,Гвинея-Бисау
8,Каково время кругооборота крови по малому кругу кровообращения в норме?,4-5 секунд,19-22 секунд,11-15 секунд,6-11 секунд
9,Какой остров Фарерского архипелага самый большой?,Стреймой,Вийой,Воар,Эстурой
